ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,841.0,1001.0,84.0,8.0,0.0,24.0,0.082472,0.0,0.0,0.0,0.0,23.729692,0.082472,0.503342,0.082472,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1085.0,841.0,136.0,8.0,0.0,24.0,0.000235,0.0,0.0,0.0,0.0,23.729927,0.000235,0.503577,0.000235,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,977.0,1085.0,76.0,8.0,0.0,24.0,0.08266,0.0,0.0,0.0,0.0,23.812587,0.08266,0.586237,0.08266,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1161.0,977.0,72.0,8.0,0.0,24.0,0.000216,0.0,0.0,0.0,0.0,23.812803,0.000216,0.586453,0.000216,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,1049.0,1161.0,72.0,8.0,0.0,24.0,0.092735,0.0,0.0,0.0,0.0,23.905538,0.092735,0.679188,0.092735,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1233.0,1049.0,0.0,8.0,0.0,17.0,0.000206,0.0,0.0,0.0,0.0,23.905744,0.000206,0.679394,0.000206,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.905903,0.000159,0.0,0.0,38380.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,1050.0,1233.0,0.0,8.0,0.0,16.0,0.077685,0.0,0.0,0.0,0.0,23.983429,0.077526,0.757079,0.077685,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,8192.0,1.0,0.0,0.0,10.0,0.0,18.0,0.07778,0.0,0.0,0.0,0.0,23.983683,0.000254,0.07778,0.07778,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,10.0,0.0,16.0,3.6e-05,0.0,0.0,0.0,0.0,23.983719,3.6e-05,0.077816,3.6e-05,38380.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,23.983814,9.5e-05,0.077911,9.5e-05,38380.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,1050.0,1233.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.98415,0.000336,0.7578,0.000721,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,73.0,1.0,5.0,10.0,0.0,25.0,0.077633,0.0,0.0,0.0,0.0,24.061447,0.077297,0.155544,0.077633,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,7.0,73.0,0.0,10.0,0.0,17.0,8.7e-05,0.0,0.0,0.0,0.0,24.061534,8.7e-05,0.155631,8.7e-05,38380.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.061602,6.8e-05,0.0,0.0,38388.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,74.0,7.0,0.0,10.0,0.0,16.0,0.077444,0.0,0.0,0.0,0.0,24.138978,0.077376,0.233075,0.077444,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,8192.0,1.0,0.0,0.0,11.0,0.0,18.0,0.077417,0.0,0.0,0.0,0.0,24.139019,4.1e-05,0.077417,0.077417,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,11.0,0.0,16.0,1.9e-05,0.0,0.0,0.0,0.0,24.139038,1.9e-05,0.077436,1.9e-05,38388.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.139103,6.5e-05,0.077501,6.5e-05,38388.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,73.0,1.0,5.0,11.0,0.0,25.0,0.085319,0.0,0.0,0.0,0.0,24.224422,0.085319,0.16282,0.085319,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,7.0,73.0,0.0,11.0,0.0,17.0,0.000112,0.0,0.0,0.0,0.0,24.224534,0.000112,0.162932,0.000112,38388.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,74.0,7.0,0.0,11.0,0.0,16.0,0.078219,0.0,0.0,0.0,0.0,24.302753,0.078219,0.241151,0.078219,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.397364,0.094611,0.0,0.0,38404.0,samba-enum
