ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,197.0,0.0,7.0,0.0,16.0,5e-05,0.0,0.0,0.0,0.0,1.282641,5e-05,0.158101,5e-05,39350.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,197.0,0.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.28385,0.001209,0.15931,0.001209,39350.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.285814,0.001964,0.0,0.0,39366.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,198.0,192.0,0.0,7.0,0.0,16.0,0.078451,0.0,0.0,0.0,0.0,1.362301,0.076487,0.237761,0.078451,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,198.0,192.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.362389,8.8e-05,0.237849,8.8e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,8.0,0.0,18.0,0.078336,0.0,0.0,0.0,0.0,1.36415,0.001761,0.078336,0.078336,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,8.0,0.0,16.0,3.7e-05,0.0,0.0,0.0,0.0,1.364187,3.7e-05,0.078373,3.7e-05,39366.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,188.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.364243,5.6e-05,0.078429,5.6e-05,39366.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,189.0,1.0,191.0,8.0,0.0,24.0,0.079502,0.0,0.0,0.0,0.0,1.443745,0.079502,0.157931,0.079502,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,8.0,0.0,16.0,6.3e-05,0.0,0.0,0.0,0.0,1.443808,6.3e-05,0.157994,6.3e-05,39366.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,189.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.444909,0.001101,0.159095,0.001101,39366.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.447036,0.002127,0.0,0.0,39370.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,190.0,192.0,0.0,8.0,0.0,16.0,0.07839,0.0,0.0,0.0,0.0,1.523299,0.076263,0.237485,0.07839,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,190.0,192.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.523332,3.3e-05,0.237518,3.3e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,9.0,0.0,18.0,0.078567,0.0,0.0,0.0,0.0,1.525603,0.002271,0.078567,0.078567,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,9.0,0.0,16.0,2.7e-05,0.0,0.0,0.0,0.0,1.52563,2.7e-05,0.078594,2.7e-05,39370.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,191.0,9.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.525689,5.9e-05,0.078653,5.9e-05,39370.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,192.0,1.0,191.0,9.0,0.0,24.0,0.079482,0.0,0.0,0.0,0.0,1.605171,0.079482,0.158135,0.079482,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,192.0,0.0,9.0,0.0,16.0,2.8e-05,0.0,0.0,0.0,0.0,1.605199,2.8e-05,0.158163,2.8e-05,39370.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,192.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.606247,0.001048,0.159211,0.001048,39370.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6081,0.001853,0.0,0.0,39374.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,193.0,192.0,0.0,9.0,0.0,16.0,0.078552,0.0,0.0,0.0,0.0,1.684799,0.076699,0.237763,0.078552,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,193.0,192.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.684834,3.5e-05,0.237798,3.5e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,10.0,0.0,18.0,0.078831,0.0,0.0,0.0,0.0,1.686931,0.002097,0.078831,0.078831,88.0,asreproasting
